3/2/95,TWX,90.5,311,1,1,1,1,D,100
3/3/95,IDXX,40.5,311,1,3,1,1,D,83
3/3/95,PBCI,22,313,1,1,1,1,D,100
3/3/95,IIVI,13.31,311,1,1,1,1,D,100
3/3/95,STFC,16.75,311,1,1,3,1,D,83
3/3/95,SMTC,10.88,313,1,1,1,1,D,100
3/3/95,YPF,15.63,415,1,1,2,4,R,92
3/3/95,SYBRQ,1.31,417,1,1,2,4,R,92
3/6/95,SXCL,35.75,313,1,1,2,1,D,92
3/6/95,ETF,14,417,1,2,2,4,R,83
3/6/95,YPF,15.75,417,1,1,3,4,R,83
3/6/95,LYTS,13.5,313,1,1,1,1,D,100
3/6/95,SMTC,10.75,313,1,1,1,1,D,100
3/6/95,WSC,128,313,1,1,3,1,D,83
3/7/95,ETF,12.75,417,1,1,1,4,R,100
3/7/95,ENA,0.88,415,1,1,3,4,R,83
3/7/95,LYTS,13.13,313,1,2,1,1,D,92
3/7/95,YPF,15.25,417,1,1,3,4,R,83
3/8/95,LDF,9.13,415,1,1,3,4,R,83
3/8/95,ETF,12.5,417,1,1,2,4,R,92
3/9/95,AAI,38.75,311,1,1,1,1,D,100
3/9/95,LDF,8.88,417,1,1,3,4,R,83
3/9/95,LYTS,13.75,313,1,1,2,1,D,92
3/9/95,MSF,14.75,415,1,1,3,4,R,83
3/9/95,PSSI,23.75,313,1,1,2,1,D,92
3/10/95,HBTC,7.06,311,1,1,2,1,D,92
3/10/95,LYTS,14,313,1,1,2,1,D,92
3/10/95,PSSI,24.5,313,1,1,2,1,D,92
3/13/95,BAX,32.88,313,1,1,3,1,D,83
3/13/95,LYTS,14.13,313,1,1,1,1,D,100
3/13/95,PSSI,25.5,313,1,1,3,1,D,83
3/14/95,AAI,43.25,313,1,1,1,1,D,100
3/14/95,ATSI,6,313,1,1,2,1,D,92
3/14/95,IDXX,46.5,313,1,1,2,1,D,92
3/14/95,GIS,63.75,311,1,2,2,1,D,83
3/14/95,LYTS,14.38,313,1,1,1,1,D,100
3/14/95,PSSI,25.88,313,1,1,2,1,D,92
3/14/95,WSO,17.63,311,1,1,1,1,D,100
3/14/95,SMTC,13.38,313,1,1,2,1,D,92
3/15/95,GANS,10.25,311,1,1,1,1,D,100
3/15/95,PG,68.88,313,1,3,1,1,D,83
3/15/95,IDXX,45.5,313,1,1,3,1,D,83
3/15/95,PSA,16.88,311,1,1,1,1,D,100
3/15/95,JNJ,61.38,313,1,3,1,1,D,83
3/16/95,GANS,10.13,313,1,1,1,1,D,100
3/16/95,CYBE,11.25,313,1,1,3,1,D,83
3/16/95,JNJ,61.63,313,1,3,1,1,D,83
3/16/95,SYNL,22.25,311,1,1,3,1,D,83
3/16/95,XRX,120.13,313,1,2,2,1,D,83
3/17/95,CYBE,11.88,313,1,1,1,1,D,100
3/17/95,HOT,3.75,311,1,1,2,1,D,92
