Date,Stock,KNO,W,H,E,N,RD,%
01/10/2014,HD,82.01,313,0,5,4,5,D,28
01/10/2014,NWL,32.03,313,0,5,0,1,D,20
01/10/2014,PKI,43.18,313,2,2,1,1,D,83
01/10/2014,STX,58.39,313,0,3,4,1,D,36
01/10/2014,TMO,114.46,313,0,2,2,1,D,60
01/10/2014,USB,41.02,313,0,3,1,5,D,60
01/10/2014,VAR,80.97,313,2,3,1,1,D,75
01/10/2014,VLO,53.24,313,1,2,3,1,D,75
01/10/2014,ZMH,96.68,313,0,3,1,1,D,60
01/13/2014,AVY,50.36,313,0,6,4,5,D,26
01/13/2014,GT,25.33,313,0,3,1,1,D,60
01/13/2014,NWL,31.68,313,0,6,0,1,D,17
01/13/2014,PKI,42.35,313,0,3,3,1,D,40
01/13/2014,PRGO,160.88,313,0,5,2,5,D,42
01/13/2014,STX,58.54,313,0,3,4,1,D,36
01/13/2014,TMO,112.99,313,0,2,5,1,D,42
01/13/2014,USB,40.78,313,0,4,3,5,D,36
01/13/2014,VAR,79.50,313,0,5,3,1,D,32
01/13/2014,VLO,51.49,313,0,3,3,1,D,40
01/13/2014,ZMH,95.65,313,0,4,1,5,D,56
01/14/2014,AVY,51.27,313,0,4,3,1,D,36
01/14/2014,GT,25.42,313,0,4,2,1,D,46
01/14/2014,HD,81.01,313,0,7,4,2,D,25
01/14/2014,PKI,42.75,313,0,2,3,1,D,50
01/14/2014,PRGO,158.01,313,0,6,4,5,D,26
01/14/2014,STX,60.33,313,0,2,0,1,D,50
01/14/2014,TMO,114.76,313,0,2,0,1,D,50
01/14/2014,USB,40.89,313,0,4,3,5,D,36
01/14/2014,VAR,80.60,313,0,4,0,1,D,27
01/14/2014,VLO,52.38,313,0,3,0,1,D,33
01/14/2014,ZMH,96.80,313,0,3,3,1,D,40
01/15/2014,AVY,51.26,313,0,4,3,1,D,36
01/15/2014,GT,25.21,313,0,4,3,5,D,36
01/15/2014,HD,81.07,313,0,7,4,2,D,25
01/15/2014,PKI,42.98,313,3,2,4,1,D,55
01/15/2014,PRGO,157.70,313,0,7,0,5,D,15
01/15/2014,STX,60.84,313,1,2,0,1,D,70
01/15/2014,VAR,81.42,313,0,3,0,1,D,33
01/15/2014,VLO,51.64,313,0,3,0,1,D,33
01/15/2014,ZMH,97.71,313,3,3,0,1,D,40
01/16/2014,AVY,51.23,313,0,5,3,5,D,32
01/16/2014,FFIV,97.75,313,1,3,3,1,D,67
01/16/2014,GT,24.92,313,0,5,4,1,D,28
01/16/2014,HD,81.26,313,0,6,4,2,D,26
01/16/2014,LMT,153.49,313,0,3,3,1,D,40
01/16/2014,PKI,43.23,313,0,2,3,1,D,50
01/16/2014,STX,60.66,313,0,2,0,1,D,50
01/16/2014,USB,41.46,313,3,3,0,1,D,40
01/16/2014,VAR,82.52,313,0,3,4,1,D,36
01/16/2014,VLO,50.88,313,0,4,4,1,D,32
01/16/2014,ZMH,97.05,313,0,3,0,1,D,33
01/17/2014,AVY,51.15,313,0,5,0,5,D,20
01/17/2014,FFIV,96.92,313,2,3,3,1,D,58
01/17/2014,HD,81.00,313,0,7,4,2,D,25
01/17/2014,LMT,153.82,313,0,3,2,1,D,50
01/17/2014,PKI,43.01,313,0,2,3,1,D,50
01/17/2014,STX,61.20,313,0,2,0,1,D,50
01/17/2014,USB,41.45,313,0,3,0,1,D,33
01/17/2014,VAR,82.40,313,0,3,3,1,D,40
01/17/2014,VLO,51.42,313,0,4,3,1,D,36
01/17/2014,ZMH,95.93,313,0,5,0,1,D,20
01/21/2014,AVY,51.31,313,0,5,5,5,D,24
01/21/2014,FFIV,98.20,313,2,2,4,1,D,63
01/21/2014,HD,80.46,313,0,8,0,8,D,13
01/21/2014,LMT,154.10,313,0,3,1,1,D,60
01/21/2014,MAR,50.79,313,2,3,1,1,D,75
01/21/2014,PKI,43.12,313,0,2,3,1,D,50
01/21/2014,PNC,84.11,313,1,1,1,1,D,100
01/21/2014,STX,61.24,313,0,2,0,1,D,50
01/21/2014,USB,41.58,313,0,3,0,1,D,33
01/21/2014,VAR,81.86,313,0,3,5,1,D,32
01/21/2014,VLO,51.89,313,0,3,5,1,D,32
01/21/2014,ZMH,96.45,313,0,4,0,1,D,27
01/22/2014,AVY,52.14,313,3,3,5,1,D,43
01/22/2014,FFIV,97.48,313,0,3,0,1,D,33
01/22/2014,LMT,156.65,313,3,3,1,1,D,67
01/22/2014,MAR,51.17,313,2,3,1,1,D,75
01/22/2014,PKI,43.04,313,0,3,3,1,D,40
01/22/2014,PNC,84.21,313,1,1,1,1,D,100
01/22/2014,STX,61.00,313,0,3,0,1,D,33
01/22/2014,USB,41.44,313,0,3,0,1,D,33
01/22/2014,VAR,82.49,313,0,3,0,1,D,33
01/22/2014,VLO,50.95,313,0,4,5,1,D,28
01/22/2014,ZMH,96.41,313,0,4,0,1,D,27
01/23/2014,AVY,51.24,313,0,5,0,5,D,20
01/23/2014,DVA,65.59,313,0,3,3,2,D,40
01/23/2014,LMT,150.49,313,0,5,3,5,D,32
01/23/2014,MAR,50.58,313,0,3,1,5,D,60
01/23/2014,PKI,42.49,313,0,3,3,1,D,40
01/23/2014,PNC,82.66,313,0,2,3,5,D,50
01/23/2014,STX,60.74,313,0,3,0,1,D,33
01/23/2014,TEL,59.18,313,1,2,4,1,D,72
01/23/2014,USB,40.72,313,0,6,3,5,D,30
01/23/2014,VLO,51.25,313,0,4,0,1,D,27
01/23/2014,ZMH,95.38,313,0,6,0,5,D,17
01/24/2014,DVA,64.20,313,0,5,5,8,D,24
01/24/2014,LMT,147.76,313,0,7,3,5,D,29
01/24/2014,MAR,49.76,313,0,5,3,5,D,32
01/24/2014,PNC,81.03,313,0,4,0,5,D,27
01/24/2014,STX,58.57,313,0,4,4,1,D,32
01/24/2014,TEL,57.32,313,0,4,0,5,D,27
01/24/2014,VLO,49.04,313,4,7,5,9,D,31
01/24/2014,ZMH,93.36,313,0,8,5,5,D,20
01/27/2014,DVA,63.97,313,0,6,5,8,D,22
01/27/2014,LMT,147.02,313,0,7,5,5,D,21
01/27/2014,MAR,49.05,313,0,7,0,5,D,15
01/27/2014,PKI,41.06,313,0,7,2,9,D,39
01/27/2014,PNC,80.80,313,0,4,0,5,D,27
01/27/2014,TEL,57.16,313,0,4,0,5,D,27
01/27/2014,VLO,49.57,313,0,6,5,2,D,22
01/27/2014,ZMH,93.21,313,0,8,5,9,D,20
01/28/2014,DVA,64.32,313,0,5,5,8,D,24
01/28/2014,FFIV,109.74,313,1,1,1,1,D,100
01/28/2014,LMT,148.28,313,0,7,0,5,D,15
01/28/2014,MAR,49.70,313,0,5,0,5,D,20
01/28/2014,PKI,42.71,313,0,3,3,1,D,40
01/28/2014,PNC,81.24,313,0,3,0,1,D,33
01/28/2014,TEL,57.02,313,0,4,4,9,D,32
01/28/2014,ZMH,94.28,313,0,7,5,2,D,21
01/29/2014,DVA,63.90,313,0,6,5,8,D,22
01/29/2014,FFIV,107.48,313,2,1,1,1,D,92
01/29/2014,LMT,147.35,313,0,7,3,5,D,29
01/29/2014,MAR,48.86,313,0,7,5,5,D,21
01/29/2014,PKI,42.60,313,0,4,3,5,D,36
01/29/2014,PNC,79.87,313,0,5,4,5,D,28
01/29/2014,ZMH,93.22,313,0,9,4,8,D,23
01/30/2014,FFIV,109.95,313,2,1,1,1,D,92
01/30/2014,LMT,148.66,313,0,7,0,5,D,15
01/30/2014,MAR,49.31,313,0,6,5,5,D,22
01/30/2014,PNC,81.62,313,0,3,5,1,D,32
01/31/2014,DVA,64.93,313,0,5,0,8,D,20
01/31/2014,FFIV,107.02,313,0,2,3,1,D,50
01/31/2014,MAR,49.30,313,0,6,0,5,D,17
01/31/2014,PKI,43.60,313,4,3,4,1,D,43
01/31/2014,PNC,79.88,313,0,6,0,5,D,17
02/03/2014,DVA,63.05,313,0,8,5,8,D,20
02/03/2014,FFIV,104.93,313,0,2,0,1,D,50
02/03/2014,LMT,147.74,313,0,7,0,5,D,15
02/03/2014,PNC,78.43,313,4,8,0,9,D,24
02/04/2014,FFIV,106.47,313,0,2,0,1,D,50
02/04/2014,LMT,148.18,313,0,7,0,5,D,15
02/04/2014,PNC,78.88,313,0,7,0,2,D,15
02/05/2014,FFIV,103.95,313,0,3,0,1,D,33
02/05/2014,PNC,78.81,313,0,7,0,8,D,15
02/06/2014,FFIV,106.07,313,0,2,5,1,D,42
02/06/2014,MAR,48.76,313,0,8,5,2,D,20
02/06/2014,PNC,79.83,313,0,6,0,2,D,17
02/07/2014,FFIV,107.28,313,0,2,0,1,D,50
02/07/2014,KORS,94.22,313,1,1,3,1,D,83
02/07/2014,MAR,49.24,313,0,7,5,2,D,21
02/07/2014,ORLY,149.20,313,1,1,1,1,D,100
02/10/2014,FFIV,109.50,313,0,2,0,1,D,50
02/10/2014,KORS,95.56,313,1,1,2,1,D,92
02/10/2014,MAR,49.36,313,0,7,0,2,D,15
02/10/2014,ORLY,148.19,313,2,1,2,1,D,83
02/10/2014,PNC,79.84,313,0,6,0,8,D,17
02/11/2014,KORS,96.22,313,2,1,3,1,D,75
02/11/2014,MRK,55.70,313,1,1,3,1,D,83
02/12/2014,ALXN,175.86,313,1,1,1,1,D,100
02/12/2014,BDX,113.31,313,4,4,2,1,D,52
02/12/2014,KORS,96.01,313,2,1,0,1,D,70
02/12/2014,MAR,49.65,313,0,6,0,2,D,17
02/12/2014,MRK,55.00,313,0,1,0,1,D,67
02/13/2014,ALXN,180.00,313,1,1,1,1,D,100
02/13/2014,BDX,114.34,313,1,3,1,1,D,83
02/13/2014,MRK,55.10,313,0,1,0,5,D,67
02/14/2014,ALXN,180.55,313,2,1,1,1,D,92
02/14/2014,BDX,114.40,313,2,3,2,1,D,67
02/14/2014,MRK,55.44,313,0,1,0,1,D,67
02/14/2014,PNC,81.62,313,2,4,0,1,D,46
02/14/2014,VNO,95.70,313,0,3,3,1,D,40
02/14/2014,WAG,64.78,313,2,3,2,1,D,67
02/18/2014,ALXN,181.06,313,0,1,1,1,D,80
02/18/2014,BDX,115.37,313,2,3,3,1,D,58
02/18/2014,LMT,162.70,313,1,3,3,1,D,67
02/18/2014,MRK,55.69,313,0,1,0,1,D,67
02/18/2014,ORLY,154.76,313,2,1,2,1,D,83
02/18/2014,PNC,81.55,313,0,5,0,5,D,20
02/18/2014,VNO,96.05,313,0,3,3,1,D,40
02/18/2014,WAG,64.54,313,0,3,3,1,D,40
02/19/2014,ACT,210.56,313,1,1,2,1,D,92
02/19/2014,ALXN,180.41,313,0,1,1,1,D,80
02/19/2014,BDX,113.99,313,0,4,5,5,D,28
02/19/2014,IFF,91.51,313,2,3,3,1,D,58
02/19/2014,LMT,162.65,313,0,3,3,1,D,40
02/19/2014,MRK,55.04,313,0,2,0,5,D,50
02/19/2014,NI,35.40,313,2,3,4,1,D,55
02/19/2014,ORLY,153.21,313,0,1,3,1,D,60
02/19/2014,PNC,79.67,313,0,7,4,9,D,25
02/19/2014,VNO,95.66,313,0,4,3,1,D,36
02/19/2014,WAG,65.51,313,0,2,4,1,D,46
02/20/2014,ACT,220.37,313,1,1,1,1,D,100
02/20/2014,ALXN,179.06,313,0,1,3,1,D,60
02/20/2014,IFF,91.97,313,0,3,2,1,D,50
02/20/2014,LMT,164.27,313,0,2,3,1,D,50
02/20/2014,MRK,55.81,313,0,2,0,1,D,50
02/20/2014,NI,35.31,313,0,3,5,1,D,32
02/20/2014,ORLY,154.26,313,0,1,5,1,D,52
02/20/2014,PNC,79.98,313,0,7,4,9,D,25
02/20/2014,VNO,95.03,313,0,5,3,5,D,32
02/20/2014,WAG,66.55,313,3,2,0,1,D,50
02/21/2014,ACT,218.41,313,1,1,1,1,D,100
02/21/2014,ALXN,181.52,313,0,1,3,1,D,60
02/21/2014,BDX,114.98,313,0,3,0,5,D,33
02/21/2014,COL,81.97,313,1,2,1,1,D,92
02/21/2014,IFF,91.39,313,0,3,3,1,D,40
02/21/2014,LMT,164.33,313,0,3,3,1,D,40
02/21/2014,MRK,56.03,313,0,2,0,5,D,50
02/21/2014,NI,35.40,313,0,3,5,1,D,32
02/21/2014,ORLY,153.79,313,0,1,0,1,D,67
02/21/2014,PNC,80.23,313,0,7,4,2,D,25
02/21/2014,VNO,94.78,313,0,5,0,5,D,20
02/21/2014,WAG,66.32,313,0,2,5,1,D,42
02/24/2014,ACT,222.37,313,2,1,1,1,D,92
02/24/2014,ALXN,183.55,313,0,1,4,1,D,56
02/24/2014,BDX,115.00,313,0,3,0,5,D,33
02/24/2014,COL,82.82,313,1,2,1,1,D,92
02/24/2014,IFF,91.44,313,0,3,3,1,D,40
02/24/2014,LMT,166.14,313,0,2,3,1,D,50
02/24/2014,MAR,53.47,313,1,2,2,1,D,83
02/24/2014,MRK,56.18,313,0,2,0,5,D,50
02/24/2014,NI,35.44,313,0,3,0,5,D,33
02/24/2014,ORLY,153.87,313,0,1,0,1,D,67
02/24/2014,PNC,81.34,313,0,5,0,1,D,20
02/24/2014,VNO,94.64,313,0,5,5,5,D,24
02/24/2014,WAG,66.52,313,0,2,0,1,D,50
02/25/2014,ALXN,182.63,313,0,1,0,1,D,67
02/25/2014,BDX,114.53,313,0,4,0,1,D,27
02/25/2014,COL,82.42,313,2,3,1,1,D,75
02/25/2014,IFF,91.71,313,0,3,0,1,D,33
02/25/2014,LMT,163.61,313,0,3,3,1,D,40
02/25/2014,MAR,53.86,313,1,2,2,1,D,83
02/25/2014,MRK,55.91,313,0,2,0,1,D,50
02/25/2014,NI,35.39,313,0,3,0,5,D,33
02/25/2014,ORLY,153.34,313,0,1,0,1,D,67
02/25/2014,PNC,80.71,313,0,7,0,5,D,15
02/25/2014,VNO,94.67,313,0,5,0,5,D,20
02/25/2014,WAG,66.95,313,0,2,0,1,D,50
02/26/2014,ALXN,182.57,313,0,1,0,1,D,67
02/26/2014,COL,81.97,313,0,3,3,1,D,40
02/26/2014,IFF,93.31,313,3,2,5,1,D,52
02/26/2014,LMT,160.83,313,0,4,3,1,D,36
02/26/2014,MAR,53.44,313,2,3,3,1,D,58
02/26/2014,MRK,56.27,313,0,2,0,1,D,50
02/26/2014,NI,34.93,313,0,5,5,5,D,24
02/26/2014,PNC,81.13,313,0,6,4,5,D,26
02/26/2014,VNO,94.63,313,0,5,5,5,D,24
02/26/2014,WAG,66.51,313,0,2,0,1,D,50
02/27/2014,ALXN,183.89,313,0,1,0,1,D,67
02/27/2014,COL,82.47,313,0,3,4,1,D,36
02/27/2014,IFF,93.18,313,4,2,5,1,D,48
02/27/2014,LMT,161.44,313,0,4,3,1,D,36
02/27/2014,MAR,53.86,313,2,3,3,1,D,58
02/27/2014,MRK,56.66,313,0,2,0,1,D,50
02/27/2014,NI,34.80,313,0,5,5,1,D,24
02/27/2014,VNO,94.79,313,0,5,0,5,D,20
02/27/2014,WAG,68.19,313,0,2,3,1,D,50
02/28/2014,ALXN,176.80,313,0,2,4,1,D,46
02/28/2014,COL,82.54,313,0,3,5,1,D,32
02/28/2014,IFF,93.79,313,0,2,4,1,D,46
02/28/2014,LMT,162.30,313,0,4,0,1,D,27
02/28/2014,MAR,54.23,313,0,2,2,1,D,60
02/28/2014,MRK,56.99,313,0,1,0,5,D,67
02/28/2014,NI,34.82,313,0,6,4,1,D,26
02/28/2014,VNO,96.29,313,0,4,4,1,D,32
02/28/2014,WAG,67.95,313,0,2,3,1,D,50
03/03/2014,ALXN,172.43,313,0,3,2,1,D,50
03/03/2014,COL,82.77,313,0,3,5,1,D,32
03/03/2014,EBAY,58.31,313,2,3,1,1,D,75
03/03/2014,IFF,94.00,313,0,2,2,1,D,60
03/03/2014,LMT,163.55,313,0,4,0,1,D,27
03/03/2014,MAR,53.29,313,0,3,5,1,D,32
03/03/2014,MRK,56.42,313,0,2,0,5,D,50
03/03/2014,NI,34.55,313,0,7,4,5,D,25
03/03/2014,VNO,96.48,313,0,4,3,1,D,36
03/03/2014,WAG,67.40,313,0,2,4,1,D,46
03/04/2014,ALXN,173.44,313,0,3,2,1,D,50
03/04/2014,COL,83.47,313,0,3,0,1,D,33
03/04/2014,EBAY,59.06,313,2,2,1,1,D,83
03/04/2014,IFF,95.98,313,1,1,1,1,D,100
03/04/2014,LMT,165.64,313,4,3,0,1,D,36
03/04/2014,MAR,53.83,313,0,3,4,1,D,36
03/04/2014,MRK,57.06,313,0,2,0,1,D,50
03/04/2014,NI,35.03,313,0,5,0,5,D,20
03/04/2014,VNO,98.23,313,4,3,3,1,D,47
03/04/2014,WAG,69.09,313,2,2,3,1,D,67
03/05/2014,ALXN,171.00,313,0,3,2,1,D,50
03/05/2014,COL,83.01,313,0,3,0,1,D,33
03/05/2014,EBAY,58.86,313,0,3,2,1,D,50
03/05/2014,IFF,95.28,313,1,2,2,1,D,83
03/05/2014,MAR,53.89,313,0,3,2,1,D,50
03/05/2014,MRK,56.88,313,0,2,0,5,D,50
03/05/2014,NI,34.68,313,0,6,5,5,D,22
03/05/2014,VMC,68.20,313,0,2,0,5,D,50
03/05/2014,VNO,99.20,313,1,2,2,1,D,83
03/05/2014,WAG,68.48,313,0,2,3,1,D,50
03/06/2014,ALXN,168.55,313,0,4,1,1,D,56
03/06/2014,COL,82.35,313,0,4,0,1,D,27
03/06/2014,EBAY,59.30,313,0,2,3,1,D,50
03/06/2014,IFF,95.23,313,0,2,2,1,D,60
03/06/2014,LMT,166.84,313,0,3,0,1,D,33
03/06/2014,MAR,54.60,313,0,2,1,1,D,70
03/06/2014,MRK,57.26,313,0,1,0,5,D,67
03/06/2014,VMC,67.99,313,0,3,0,5,D,33
03/06/2014,VNO,99.23,313,2,2,1,1,D,83
03/06/2014,WAG,66.71,313,0,3,0,1,D,33
03/07/2014,ALXN,168.05,313,0,5,2,5,D,42
03/07/2014,COL,82.18,313,0,4,5,1,D,28
03/07/2014,EBAY,59.06,313,0,3,0,1,D,33
03/07/2014,IFF,95.30,313,0,2,3,1,D,50
03/07/2014,LMT,166.57,313,0,3,0,1,D,33
03/07/2014,MAR,54.79,313,4,2,3,1,D,55
03/07/2014,MRK,57.47,313,0,1,0,1,D,67
03/07/2014,VMC,68.85,313,0,2,0,1,D,50
03/07/2014,VNO,99.15,313,2,3,2,1,D,67
03/07/2014,WAG,67.21,313,0,3,0,1,D,33
03/10/2014,ALXN,180.00,313,0,3,0,1,D,33
03/10/2014,COL,81.70,313,0,5,5,1,D,24
03/10/2014,EBAY,58.22,313,0,3,0,5,D,33
03/10/2014,ESRX,78.64,313,2,3,4,1,D,55
03/10/2014,IFF,95.28,313,0,2,5,1,D,42
03/10/2014,LMT,165.48,313,0,4,0,1,D,27
03/10/2014,MAR,54.19,313,0,3,2,1,D,50
03/10/2014,MRK,57.32,313,0,2,0,5,D,50
03/10/2014,VMC,68.14,313,0,3,0,1,D,33
03/10/2014,VNO,98.94,313,0,3,3,1,D,40
03/10/2014,WAG,66.78,313,0,3,0,1,D,33
03/10/2014,WFC,48.15,313,1,3,3,1,D,67
03/11/2014,ALXN,175.95,313,0,3,0,1,D,33
03/11/2014,EBAY,57.54,313,0,4,0,5,D,27
03/11/2014,ESRX,78.59,313,0,3,0,1,D,33
03/11/2014,FITB,22.51,313,0,4,5,1,D,28
03/11/2014,IFF,94.28,313,0,3,0,1,D,33
03/11/2014,LMT,163.80,313,0,5,0,1,D,20
03/11/2014,MAR,54.04,313,0,3,3,1,D,40
03/11/2014,MRK,56.69,313,0,3,0,5,D,33
03/11/2014,VMC,67.48,313,0,3,0,1,D,33
03/11/2014,VNO,99.29,313,0,3,3,1,D,40
03/11/2014,WAG,66.52,313,0,3,5,1,D,32
03/11/2014,WFC,47.81,313,0,4,4,5,D,32
03/12/2014,ALXN,177.90,313,0,3,0,1,D,33
03/12/2014,EBAY,57.98,313,0,4,0,5,D,27
03/12/2014,ESRX,78.46,313,0,3,0,1,D,33
03/12/2014,IFF,94.06,313,0,3,0,1,D,33
03/12/2014,LMT,163.86,313,0,5,0,1,D,20
03/12/2014,MAR,54.03,313,0,3,5,1,D,32
03/12/2014,MRK,56.81,313,0,3,0,5,D,33
03/12/2014,VMC,66.93,313,0,4,0,1,D,27
03/12/2014,VNO,98.38,313,0,3,5,1,D,32
03/12/2014,WAG,66.93,313,0,3,0,1,D,33
03/12/2014,WFC,48.12,313,0,3,4,1,D,36
03/13/2014,ALXN,175.17,313,0,4,5,1,D,28
03/13/2014,EBAY,56.70,313,0,6,5,5,D,22
03/13/2014,ESRX,78.00,313,0,4,0,1,D,27
03/13/2014,LMT,162.83,313,0,5,0,1,D,20
03/13/2014,MAR,53.71,313,0,3,0,1,D,33
03/13/2014,MRK,55.79,313,0,4,5,1,D,28
03/13/2014,VNO,97.77,313,0,4,5,5,D,28
03/13/2014,WAG,66.93,313,0,3,0,1,D,33
03/14/2014,ALXN,175.28,313,0,4,4,1,D,32
03/14/2014,EBAY,56.74,313,0,6,5,5,D,22
03/14/2014,ESRX,77.36,313,0,5,0,1,D,20
03/14/2014,FITB,22.34,313,0,5,0,5,D,20
03/14/2014,LMT,162.42,313,0,6,0,1,D,17
03/14/2014,MAR,53.88,313,0,3,0,1,D,33
03/14/2014,MRK,55.70,313,0,5,5,1,D,24
03/14/2014,VNO,97.55,313,0,4,0,5,D,27
03/14/2014,WAG,67.07,313,0,3,0,1,D,33
03/14/2014,WFC,47.40,313,0,5,0,5,D,20
03/17/2014,ALXN,177.99,313,0,4,0,1,D,27
03/17/2014,ESRX,76.69,313,0,6,0,5,D,17
03/17/2014,FITB,22.60,313,0,4,0,5,D,27
03/17/2014,LMT,164.07,313,0,5,0,1,D,20
03/17/2014,MAR,54.08,313,0,3,0,1,D,33
03/17/2014,MRK,56.26,313,0,4,5,1,D,28
03/17/2014,WAG,67.34,313,0,3,0,1,D,33
03/17/2014,WFC,48.13,313,0,4,0,5,D,27
03/18/2014,ALXN,180.94,313,0,3,0,1,D,33
03/18/2014,ESRX,77.07,313,0,6,0,1,D,17
03/18/2014,LMT,163.98,313,0,5,0,1,D,20
03/18/2014,MAR,54.42,313,0,3,0,1,D,33
03/18/2014,MRK,56.36,313,0,4,5,1,D,28
03/18/2014,WAG,67.20,313,0,4,0,5,D,27
03/18/2014,WFC,48.40,313,0,3,0,1,D,33
03/19/2014,ALXN,175.92,313,0,5,0,1,D,20
03/19/2014,EBAY,57.30,313,0,5,5,5,D,24
03/19/2014,ESRX,77.55,313,0,5,5,1,D,24
03/19/2014,FTR,5.23,313,1,3,5,1,D,60
03/19/2014,LMT,160.90,313,0,7,4,1,D,25
03/19/2014,MAR,54.23,313,0,3,0,1,D,33
03/19/2014,MRK,55.99,313,0,5,5,1,D,24
03/19/2014,WAG,66.83,313,0,4,0,5,D,27
03/19/2014,WFC,47.81,313,0,5,0,5,D,20
03/20/2014,ALXN,173.66,313,0,5,0,5,D,20
03/20/2014,EBAY,57.12,313,0,6,0,5,D,17
03/20/2014,ESRX,77.92,313,0,5,5,1,D,24
03/20/2014,FTR,5.37,313,1,2,4,1,D,72
03/20/2014,MAR,54.00,313,0,4,0,1,D,27
03/20/2014,MRK,55.59,313,0,6,0,5,D,17
03/20/2014,WAG,66.50,313,0,5,0,5,D,20
03/20/2014,WFC,49.03,313,4,3,5,1,D,40
03/21/2014,CMG,611.12,313,4,3,3,5,D,47
03/21/2014,ESRX,76.99,313,0,6,0,5,D,17
03/21/2014,FTR,5.41,313,1,2,3,1,D,75
03/21/2014,MAR,55.25,313,0,3,4,1,D,36
03/21/2014,MRK,54.66,313,4,9,4,9,D,33
03/21/2014,PNC,86.87,313,1,2,1,1,D,92
03/21/2014,SWN,46.57,313,1,1,2,1,D,92
03/24/2014,BBT,40.18,313,0,4,4,5,D,32
03/24/2014,CMG,588.54,313,0,5,5,5,D,24
03/24/2014,ESRX,75.85,313,0,8,4,5,D,24
03/24/2014,FTR,5.43,313,2,2,3,1,D,67
03/24/2014,MAR,55.15,313,0,3,5,1,D,32
03/24/2014,MTB,121.05,313,0,3,3,5,D,40
03/24/2014,PNC,86.95,313,2,3,2,1,D,67
03/24/2014,SWN,46.09,313,0,2,2,1,D,60
03/25/2014,BK,35.40,313,2,2,1,1,D,83
03/25/2014,ESRX,75.54,313,0,9,3,9,D,27
03/25/2014,FTR,5.41,313,2,2,5,1,D,60
03/25/2014,MAR,55.48,313,0,3,4,1,D,36
03/25/2014,MTB,121.17,313,0,3,3,1,D,40
03/25/2014,NBR,24.86,313,1,1,2,1,D,92
03/25/2014,PNC,86.42,313,0,3,2,1,D,50
03/25/2014,SWN,45.44,313,0,3,3,1,D,40
03/25/2014,USB,43.42,313,2,2,3,1,D,67
03/26/2014,BK,35.15,313,0,3,3,1,D,40
03/26/2014,EIX,53.81,313,0,3,3,1,D,40
03/26/2014,FTR,5.42,313,0,2,5,1,D,42
03/26/2014,MAR,55.58,313,0,3,2,1,D,50
03/26/2014,MTB,120.98,313,0,3,3,1,D,40
03/26/2014,NBR,24.03,313,0,1,3,1,D,60
03/26/2014,PNC,85.32,313,0,4,4,5,D,32
03/26/2014,SWN,45.02,313,0,3,0,1,D,33
03/26/2014,USB,42.92,313,0,3,3,1,D,40
03/27/2014,BK,35.00,313,0,3,0,1,D,33
03/27/2014,FTR,5.54,313,3,2,5,1,D,52
03/27/2014,MAR,54.76,313,0,4,3,1,D,36
03/27/2014,MTB,119.56,313,0,4,5,5,D,28
03/27/2014,NBR,24.43,313,0,1,2,1,D,70
03/27/2014,PNC,85.14,313,0,4,0,5,D,27
03/27/2014,SWN,45.53,313,0,3,0,1,D,33
03/27/2014,USB,42.26,313,0,5,0,5,D,20
03/28/2014,BK,35.10,313,0,3,0,1,D,33
03/28/2014,EIX,55.29,313,3,2,3,1,D,58
03/28/2014,MAR,55.44,313,0,3,5,1,D,32
03/28/2014,MTB,120.44,313,0,3,4,5,D,36
03/28/2014,PNC,85.73,313,0,4,5,5,D,28
03/28/2014,SWN,45.81,313,3,3,0,1,D,40
03/28/2014,USB,42.30,313,0,5,4,5,D,28
03/31/2014,BK,35.29,313,0,3,5,1,D,32
03/31/2014,EIX,56.61,313,1,1,3,1,D,83
03/31/2014,EOG,196.17,313,0,3,3,1,D,40
03/31/2014,MAR,56.02,313,0,3,3,1,D,40
03/31/2014,NRG,31.80,313,1,2,3,5,D,75
03/31/2014,PNC,87.00,313,0,3,0,5,D,33
03/31/2014,SWN,46.01,313,0,3,0,1,D,33
03/31/2014,USB,42.86,313,0,3,3,5,D,40
04/01/2014,BK,35.41,313,0,3,0,1,D,33
04/01/2014,EIX,56.62,313,1,1,1,1,D,100
04/01/2014,FTR,5.60,313,2,2,4,1,D,63
04/01/2014,MAR,56.93,313,3,3,4,1,D,47
04/01/2014,NRG,31.68,313,2,2,3,5,D,67
04/01/2014,PNC,87.26,313,4,3,0,1,D,36
04/01/2014,SWN,45.79,313,0,3,0,1,D,33
04/01/2014,USB,42.99,313,0,3,3,1,D,40
04/02/2014,BK,35.27,313,0,3,0,1,D,33
04/02/2014,EIX,55.96,313,2,2,2,1,D,75
04/02/2014,FTR,5.59,313,0,2,0,1,D,50
04/02/2014,IFF,96.43,313,0,3,1,5,D,60
04/02/2014,MAR,56.92,313,2,3,5,1,D,52
04/02/2014,SWN,46.21,313,0,3,0,1,D,33
04/02/2014,USB,43.05,313,0,3,4,1,D,36
04/03/2014,APH,93.74,313,4,4,2,1,D,52
04/03/2014,BK,35.39,313,0,3,0,1,D,33
04/03/2014,DE,92.06,313,0,2,1,1,D,70
04/03/2014,EIX,56.47,313,0,2,2,1,D,60
04/03/2014,FTR,5.69,313,0,2,0,1,D,50
04/03/2014,IFF,96.78,313,0,3,1,1,D,60
04/03/2014,MAR,56.59,313,0,3,0,1,D,33
04/03/2014,PNC,87.41,313,0,3,4,1,D,36
04/03/2014,SWN,46.80,313,0,2,0,1,D,50
